Generations	Gene	k_i	C_i
41750	nadR	2	0.0
41750	narH	1	0.0
41750	narZ	49	0.00765306122449
41750	nudC	1	0.0
41750	oppD	1	0.0
41750	pbpC	1	0.0
41750	pflB	2	1.0
41750	phoH	3	0.666666666667
41750	phoR	1	0.0
41750	plsB	1	0.0
41750	prlA	1	0.0
41750	proX	1	0.0
41750	pykA	1	0.0
41750	pykF	0	0.0
41750	queA	1	0.0
41750	rbsA	1	0.0
41750	rbsB	1	0.0
41750	rbsD	1	0.0
41750	rbsR	1	0.0
41750	recF	1	0.0
41750	recO	1	0.0
41750	rfbB	1	0.0
41750	rnb	1	0.0
41750	rne	1	0.0
41750	rpiR	1	0.0
41750	rplF	2	0.0
41750	rpsA	1	0.0
41750	rpsC	1	0.0
41750	rpsD	1	0.0
41750	sapA	1	0.0
41750	sapF	1	0.0
41750	speG	1	0.0
41750	spoT	4	0.666666666667
41750	tap	1	0.0
41750	thiI	1	0.0
41750	thrA	2	1.0
41750	tktB	1	0.0
41750	torA	1	0.0
41750	trkH	1	0.0
41750	wzy	1	0.0
41750	yaaX	3	1.0
41750	yadF	1	0.0
41750	yadH	1	0.0
41750	yahA	1	0.0
41750	ybaE	1	0.0
41750	ybaL	2	1.0
41750	ybbN	1	0.0
41750	ybcU	1	0.0
41750	ybeA	1	0.0
41750	ybeB	3	1.0
41750	ybeM	1	0.0
41750	ybhP	1	0.0
41750	ybiN	1	0.0
41750	ybjD	1	0.0
41750	ycbB	2	1.0
41750	ycdM	1	0.0
41750	yceK	3	1.0
41750	ycfC	1	0.0
41750	ycgG	1	0.0
41750	ydhH	1	0.0
41750	ydhK	1	0.0
41750	ydiQ	1	0.0
41750	yeaU	1	0.0
41750	yebY	3	1.0
41750	yecE	1	0.0
41750	yeeF	3	0.333333333333
41750	yeeI	1	0.0
41750	yeeR	1	0.0
41750	yeeU	1	0.0
41750	yegO	1	0.0
